Id,NameHCR,RSSDHCR,Excl_Specialty,Excl_Foreign,Excl_Nocore,Excl_Noloans,Excl_Credit,CERT,NameFull,Address,City,Stalp,Zip,Stcnty,Year,Callym,CB,Asset,HCAsset,Size,ForAsset,LoanToAsset,CoreRatio,Max_Deposits,Office_Count,Unique_Metros,State_Count,Business_Line,Meets_LTA,Meets_Core,Meets_Deposits,Meets_Offices,Meets_LrgMSA,Meets_States,Run_Date
10980,EITZEN INDEPENDENTS INC,0001127687,0,0,0,0,0,10980,ESB BANK,115 N. HWY. 44/76,CALEDONIA,MN,55921,27055,2021,202112,1,"153,762","153,762",S,,67.14%,84.62%,71365,3,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
10982,,,0,0,0,0,0,10982,SECURITY STATE BANK OF OKLEE,201 MAIN ST.,OKLEE,MN,56742,27125,2021,202112,1,"40,096","40,096",S,,35.44%,84.81%,32819,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
10984,LAKE BK SHARES EMPLOYEE STK OW,0002728438,0,0,0,0,0,10984,SECURITY BANK MINNESOTA,437 BRIDGE AVE.,ALBERT LEA,MN,56007,27047,2021,202112,1,"149,442","149,442",S,,76.25%,87.11%,103947,3,0,1,C&I Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
10987,,,0,0,0,0,0,10987,CAMBRIDGE STATE BANK,127 S. MAIN,CAMBRIDGE,MN,55008,27059,2021,202112,1,"91,474","91,474",S,,47.78%,90.41%,69086,4,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
2295837,STEARNS FINL SERVICES EMPLOYEE,0002295837,0,0,0,0,0,10988,STEARNS BANK NATIONAL ASSOCIATION,4191 2ND ST. S.,SAINT CLOUD,MN,56303,27145,2021,202112,0,"2,301,428","2,478,831",L,,64.33%,67.80%,1098888,10,4,3,Multi Specialty Lender,1,1,1,1,0,1,20220310
10989,LAKE CENTRAL FINANCIAL INC,0004035943,0,0,0,0,0,10989,LAKE CENTRAL BANK,40 CHESTNUT ST. W.,ANNANDALE,MN,55302,27171,2021,202112,1,"217,958","217,958",S,,35.33%,89.06%,137434,2,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
10991,BIGFORK BANCSHARES INC,0001990087,0,0,0,0,0,10991,FIRST STATE BANK OF BIGFORK,400 MAIN AVE.,BIGFORK,MN,56628,27061,2021,202112,1,"98,249","98,249",S,,68.12%,84.30%,60435,2,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
10993,,,0,0,0,0,0,10993,BONANZA VALLEY STATE BANK,147 CENTRAL AVE S,BROOTEN,MN,56316,27145,2021,202112,1,"74,957","74,957",S,,65.53%,84.65%,63415,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
2466235,INDEPENDENT BANCSHARES INC,0002466235,0,0,0,0,0,10998,FM BANK,702 PRENTICE ST,GRANITE FALLS,MN,56241,27173,2021,202112,1,"464,966","564,639",S,,49.53%,86.94%,151435,5,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11002,MARGARET PARKER PLATTER CHARIT,0005013694,0,0,0,0,0,11002,ST. CLAIR COUNTY STATE BANK,710 CHESTNUT,OSCEOLA,MO,64776,29185,2021,202112,1,"174,984","174,984",S,,65.51%,86.58%,101663,4,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11003,STARK BANCSHARES INC,0005210372,0,0,0,0,0,11003,LIMEBANK,1630 S. KILLINGSWORTH AVE.,BOLIVAR,MO,65613,29167,2021,202112,1,"76,321","76,321",S,,70.89%,87.79%,43733,4,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
11013,PRAIRIE BANCSHARES CORP,0001126493,0,0,0,0,0,11013,THE FIRST STATE BANK OF SHELBY,320 MAIN ST.,SHELBY,MT,59474,30101,2021,202112,1,"191,062","191,062",S,,9.36%,84.10%,121209,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11035,PEAPACK-GLADSTONE FINL CORP,0002651590,0,0,0,0,0,11035,PEAPACK-GLADSTONE BANK,500 HILLS DR. SUITE 300,BEDMINSTER,NJ,07921,34035,2021,202112,1,"6,077,480","6,077,480",L,,78.69%,85.16%,1445897,21,1,1,Commercial Real Estate Lending Specialization,1,1,1,1,1,1,20220310
11063,FIRST CITIZENS BANCSHARES INC,0001075612,0,0,0,0,0,11063,FIRST-CITIZENS BANK & TRUST COMPANY,239 FAYETTEVILLE ST,RALEIGH,NC,27601,37183,2021,202112,0,"58,215,736","58,215,736",L,,55.54%,88.62%,952541,538,42,19,No Lending Specialty,1,1,1,0,0,0,20220310
11112,SOMERSET TRUST HOLDING CO,0002914857,0,0,0,0,0,11112,SOMERSET TRUST COMPANY,151 W. MAIN ST.,SOMERSET,PA,15501,42111,2021,202112,1,"1,866,665","1,866,665",L,,59.61%,83.34%,422984,43,1,2,Multi Specialty Lender,1,1,1,1,1,1,20220310
11113,,,0,0,0,0,0,11113,HAMLIN BANK AND TRUST COMPANY,333 W. MAIN ST.,SMETHPORT,PA,16749,42083,2021,202112,1,"462,841","462,841",S,,52.16%,77.80%,129803,8,0,2,Mortgage Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11124,S&T BCORP INC,0001071397,0,0,0,0,0,11124,S&T BANK,800 PHILADELPHIA ST.,INDIANA,PA,15701,42063,2021,202112,0,"9,478,352","9,478,352",L,,72.83%,84.43%,788315,73,6,2,Commercial Real Estate Lending Specialization,1,1,1,1,0,1,20220310
11133,LINCOLN HOLDING CO,0001496244,0,0,0,0,0,11133,FARMERS STATE BANK OF CANTON,220 E. 5TH ST.,CANTON,SD,57013,46083,2021,202112,1,"67,073","67,073",S,,58.79%,71.71%,46751,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11159,MESQUITE FINL SERVICES INC,0002314260,0,0,0,0,0,11159,TEXAS CHAMPION BANK,6124 S. STAPLES ST,CORPUS CHRISTI,TX,78413,48355,2021,202112,1,"358,206","358,206",S,,77.74%,77.63%,84579,11,1,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11175,TURNER BANCSHARES INC,0004665322,0,0,0,0,0,11175,THE FIRST STATE BANK,402 9TH,ABERNATHY,TX,79311,48189,2021,202112,1,"55,969","55,969",S,,64.17%,85.38%,31134,2,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11178,TRANSPECOS FINANCIAL CORP,0002649588,0,0,0,0,0,11178,"TRANSPECOS BANKS, SSB",217 W. 3RD ST.,PECOS,TX,79772,48389,2021,202112,1,"442,898","442,898",S,,75.11%,59.79%,265684,3,0,1,C&I Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11181,BROWNSBORO BANCSHARES INC,0003306561,0,0,0,0,0,11181,FIRST STATE BANK OF BROWNSBORO,14225 HWY 31 E,BROWNSBORO,TX,75756,48213,2021,202112,1,"137,459","137,459",S,,39.49%,91.15%,65119,3,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1990096,FIRST CMTY BANCSHARES CORP,0001990096,0,0,0,0,0,11225,FIRST COMMUNITY BANK,202 MERCHANT ROW,MILTON,WI,53563,55105,2021,202112,1,"142,972","324,608",S,,42.18%,89.21%,113141,3,0,2,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11228,WHITEWATER BCORP INC,0001203536,0,0,0,0,0,11228,FIRST CITIZENS STATE BANK,207 W. MAIN ST.,WHITEWATER,WI,53190,55127,2021,202112,1,"408,006","408,006",S,,51.31%,80.17%,198763,6,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11232,MILTON BANCSHARES INC,0002342722,0,0,0,0,0,11232,BANK OF MILTON,323 PARKVIEW DR.,MILTON,WI,53563,55105,2021,202112,1,"184,786","184,786",S,,63.66%,88.46%,120359,2,0,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11235,BONDUEL BCORP INC,0001839252,0,0,0,0,0,11235,BONDUEL STATE BANK,130 N. CECIL ST.,BONDUEL,WI,54107,55115,2021,202112,1,"94,287","94,287",S,,36.66%,84.80%,65440,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11236,SWORD FINANCIAL CORP,0001202883,0,0,0,0,0,11236,HORICON BANK,326 E. LAKE ST.,HORICON,WI,53032,55027,2021,202112,1,"1,230,747","1,230,747",S,,67.62%,89.22%,208501,19,1,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
11241,HOME BANCSHARES INC,0001491409,0,0,0,0,0,11241,CENTENNIAL BANK,620 CHESTNUT ST.,CONWAY,AR,72032,05045,2021,202112,0,"18,017,667","18,017,667",L,,53.28%,77.29%,632952,169,10,4,Commercial Real Estate Lending Specialization,1,1,1,0,0,0,20220310
11242,MCGEHEE BK EMPLOYEE STK OWNERS,0003487965,0,0,0,0,0,11242,MCGEHEE BANK,301 N. 2ND ST.,MCGEHEE,AR,71654,05041,2021,202112,1,"144,622","144,622",S,,54.88%,86.73%,121081,4,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
1098004,SMITH ASSOCIATED BANKING CORP,0001098004,0,0,0,0,0,11243,BANK OF SALEM,207 CHURCH ST.,SALEM,AR,72576,05049,2021,202112,1,"177,399","241,651",S,,68.03%,86.22%,140623,4,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
11252,WYATT BANCSHARES INC,0001246618,0,0,0,0,0,11252,THE FIRST NATIONAL BANK OF IZARD COUNTY,2005 HWY. 56,CALICO ROCK,AR,72519,05065,2021,202112,1,"202,685","202,685",S,,37.11%,68.76%,50010,5,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11259,LINDOE INC,0001052387,0,0,0,0,0,11259,THE GUNNISON BANK AND TRUST COMPANY,232 W. TOMICHI  AVE.,GUNNISON,CO,81230,08051,2021,202112,1,"213,104","213,104",S,,45.96%,89.49%,114508,2,0,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11261,,,0,0,0,0,0,11261,MCCLAVE STATE BANK,101 E. 1ST ST.,MCCLAVE,CO,81057,08011,2021,202112,1,"47,334","47,334",S,,78.31%,70.67%,38698,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11295,SWAINSBORO BANKSHARES INC,0001976607,0,0,0,0,0,11295,THE CITIZENS BANK OF SWAINSBORO,121 N MAIN ST,SWAINSBORO,GA,30401,13107,2021,202112,1,"302,152","302,152",S,,61.82%,88.71%,126561,4,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11299,FARMERS STATE HOLDING CORP,0002321398,0,0,0,0,0,11299,"FARMERS STATE BANK OF ALTO PASS, ILL.",55 N ELM ST,ALTO PASS,IL,62905,17181,2021,202112,1,"326,829","326,829",S,,61.56%,91.73%,144593,4,0,1,C&I Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11300,,,0,0,0,0,0,11300,OAKDALE STATE BANK,86 N WEIGH ST,OAKDALE,IL,62268,17189,2021,202112,1,"24,098","24,098",S,,56.17%,87.90%,25512,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11302,ST PETER BANCSHARES INC,0002294634,0,0,0,0,0,11302,FIRST STATE BANK OF ST. PETER,200 E 3RD ST,SAINT PETER,IL,62880,17051,2021,202112,1,"34,299","34,299",S,,22.08%,84.66%,29349,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11306,F N B C OF LA GRANGE INC,0001201532,0,0,0,0,0,11306,FNBC BANK & TRUST,620 W. BURLINGTON ST.,LA GRANGE,IL,60525,17031,2021,202112,1,"661,841","661,841",S,,44.52%,90.89%,361481,5,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11307,PIKE BCORP INC,0001118966,0,0,0,0,0,11307,FARMERS STATE BANK,108 E. ADAMS ST.,PITTSFIELD,IL,62363,17149,2021,202112,1,"320,882","320,882",S,,63.72%,86.66%,168479,6,1,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11310,FGH BCORP INC,0002527024,0,0,0,0,0,11310,THE BANK OF HERRIN,101 S PARK AVE,HERRIN,IL,62948,17199,2021,202112,1,"315,853","315,853",S,,50.48%,91.67%,177332,5,0,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
1205923,BEMENT BANCSHARES INC,0001205923,0,0,0,0,0,11311,STATE BANK OF CERRO GORDO,101 S. MADISON ST.,CERRO GORDO,IL,61818,17147,2021,202112,1,"36,245","159,527",S,,53.29%,86.26%,93824,4,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11317,IUKA BANCSHARES INC,0003217180,0,0,0,0,0,11317,THE IUKA STATE BANK,205 W MAIN ST,SALEM,IL,62881,17121,2021,202112,1,"113,093","113,093",S,,72.57%,87.40%,63346,4,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
11319,,,0,0,0,0,0,11319,THE FARMERS BANK OF MT. PULASKI,130 S. WASHINGTON ST.,MOUNT PULASKI,IL,62548,17107,2021,202112,1,"65,899","65,899",S,,23.27%,89.15%,45207,2,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11324,PRAIRIELAND BCORP EMPLOYEE STK,0002397366,0,0,0,0,0,11324,FARMERS AND MERCHANTS STATE BANK OF BUSHNELL,484 E. MAIN ST.,BUSHNELL,IL,61422,17109,2021,202112,1,"90,018","90,018",S,,40.69%,92.29%,80078,2,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
3530786,MERCHANTS BCORP,0003530786,0,0,0,0,0,11329,FARMERS-MERCHANTS BANK OF ILLINOIS,101 W MAIN ST.,JOY,IL,61260,17131,2021,202112,1,"308,943","11,303,142",L,,85.60%,60.57%,5144079,10,1,2,Commercial Real Estate Lending Specialization,1,1,1,1,1,1,20220310
11343,ASHTON BANCSHARES INC,0001250419,0,0,0,0,0,11343,ASHTON STATE BANK,317 3RD ST.,ASHTON,IA,51232,19143,2021,202112,1,"55,505","55,505",S,,54.74%,78.84%,43561,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11347,GRINNELL BANCSHARES INC,0001208157,0,0,0,0,0,11347,GRINNELL STATE BANK,814 4TH AVE.,GRINNELL,IA,50112,19157,2021,202112,1,"449,816","449,816",S,,61.66%,82.80%,156890,4,1,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
2139708,VAN BUREN BCORP EMPLOYEE STK O,0002139708,0,0,0,0,0,11348,FIRST IOWA STATE BANK,714 1ST ST.,KEOSAUQUA,IA,52565,19177,2021,202112,1,"148,697","344,914",S,,51.24%,89.36%,148539,6,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
1203910,COUNTRY BCORP,0001203910,0,0,0,0,0,11351,PEOPLES TRUST AND SAVINGS BANK,90 E. RAILROAD ST.,RIVERSIDE,IA,52327,19183,2021,202112,1,"39,050","423,574",S,,53.54%,86.50%,51231,12,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11352,SAN BCORP,0001202922,0,0,0,0,0,11352,SANBORN SAVINGS BANK,219 MAIN ST.,SANBORN,IA,51248,19141,2021,202112,1,"75,269","75,269",S,,64.86%,80.23%,56531,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
1100309,MEADE BCORP INC,0001100309,0,0,0,0,0,11355,BEDFORD LOAN & DEPOSIT BANK,45 HWY. 42 E.,BEDFORD,KY,40006,21223,2021,202112,1,"119,974","408,961",S,,64.46%,85.81%,203841,7,1,1,Mortgage Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11358,FIRST COMMERCE BCORP INC,0002909170,0,0,0,0,0,11358,"CUMBERLAND SECURITY BANK, INC.",107 S MAIN ST,SOMERSET,KY,42501,21199,2021,202112,1,"280,615","280,615",S,,74.37%,86.67%,104045,4,0,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11406,FENTURA FINANCIAL INC,0001248818,0,0,0,0,0,11406,THE STATE BANK,175 N LEROY ST,FENTON,MI,48430,26049,2021,202112,1,"1,419,081","1,419,081",S,,77.26%,85.16%,471876,20,2,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11407,HCB FINANCIAL CORP,0001136287,0,0,0,0,0,11407,HIGHPOINT COMMUNITY BANK,150 W. COURT ST.,HASTINGS,MI,49058,26015,2021,202112,1,"462,558","462,558",S,,51.58%,86.66%,212637,7,2,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11409,VALLEY PREMIER BK EMPLOYEE STK,0002161437,0,0,0,0,0,11409,VALLEY PREMIER BANK,416 6TH ST.,HAWLEY,MN,56549,27027,2021,202112,1,"128,175","128,175",S,,49.44%,90.29%,78582,2,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11411,RUSHFORD STATE BCORP INC,0001132195,0,0,0,0,0,11411,RUSHFORD STATE BANK (INCORPORATED),219 S. MILL ST.,RUSHFORD,MN,55971,27045,2021,202112,1,"74,568","74,568",S,,57.66%,92.79%,65169,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
1133549,CATTAIL BANCSHARES INC,0001133549,0,0,0,0,0,11415,HARVEST BANK,75 N. MAIN ST.,KIMBALL,MN,55353,27145,2021,202112,1,"207,037","329,053",S,,52.29%,91.15%,72345,6,1,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11417,WELCOME BANCSHARES INC,0001126073,0,0,0,0,0,11417,WELCOME STATE BANK,111 GUIDE ST. N.,WELCOME,MN,56181,27091,2021,202112,1,"39,672","39,672",S,,57.98%,87.85%,33548,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11423,TATE FINANCIAL CORP,0001119589,0,0,0,0,0,11423,SYCAMORE BANK,301 E MAIN ST,SENATOBIA,MS,38668,28137,2021,202112,1,"318,023","318,023",S,,49.04%,90.58%,163676,6,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11431,YAZOO CAPITAL CORP,0001083402,0,0,0,0,0,11431,BANK OF YAZOO CITY,104 N MAIN ST,YAZOO CITY,MS,39194,28163,2021,202112,1,"307,271","307,271",S,,45.41%,89.33%,216048,5,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1137033,SOUTHEAST ARKANSAS BANK CORP,0001137033,0,0,0,0,0,11445,THE JEFFERSON BANK,3008 E REED RD,GREENVILLE,MS,38703,28151,2021,202112,1,"138,633","214,615",S,,58.92%,74.75%,58465,5,0,2,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11446,UNITY CAPITAL CORP,0001100028,0,0,0,0,0,11446,UNITY BANK OF MISSISSIPPI,650 HWY. 7 S,HOLLY SPRINGS,MS,38635,28093,2021,202112,1,"276,926","276,926",S,,37.82%,87.16%,104913,7,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11448,BANCORP OF LUCEDALE INC,0002468275,0,0,0,0,0,11448,CENTURY BANK,4282 MAIN ST,LUCEDALE,MS,39452,28039,2021,202112,1,"454,471","454,471",S,,56.43%,87.78%,143625,9,0,2,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1978151,FRIENDSHIP BANCSHARES INC,0001978151,0,0,0,0,0,11459,MID AMERICA BANK,1511 FRIENDSHIP RD.,JEFFERSON CITY,MO,65101,29051,2021,202112,1,"628,111","711,884",S,,64.96%,84.79%,189776,7,0,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11462,FARMERS BANCSHARES INC,0001416925,0,0,0,0,0,11462,INDEPENDENT FARMERS BANK,201 W MAIN ST.,MAYSVILLE,MO,64469,29063,2021,202112,1,"159,173","159,173",S,,40.62%,90.34%,69632,3,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11463,,,0,0,0,0,0,11463,THE CITIZENS-FARMERS BANK OF COLE CAMP,121 E. MAIN ST.,COLE CAMP,MO,65325,29015,2021,202112,1,"159,202","159,202",S,,62.25%,84.56%,98528,2,0,1,Mortgage Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11465,BANCSHARES OF GLASGOW INC,0001064979,0,0,0,0,0,11465,TRI-COUNTY TRUST COMPANY,103 COMMERCE ST.,GLASGOW,MO,65254,29089,2021,202112,1,"60,376","60,376",S,,63.85%,78.08%,54535,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11466,BANC 60 INC,0001095870,0,0,0,0,0,11466,HOMEPRIDE BANK,110 E. COMMERCIAL,MANSFIELD,MO,65704,29229,2021,202112,1,"112,937","112,937",S,,72.82%,88.44%,52484,5,0,1,Mortgage Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11475,THAYER AGENCY INC,0001058932,0,0,0,0,0,11475,THAYER COUNTY BANK,402 LINCOLN AVE.,HEBRON,NE,68370,31169,2021,202112,1,"84,985","84,985",S,,56.73%,80.26%,64333,2,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11477,,,0,0,0,0,0,11477,AUBURN STATE BANK,1212 J ST.,AUBURN,NE,68305,31127,2021,202112,1,"223,832","223,832",S,,39.84%,82.34%,180348,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11482,C S B CO,0001055696,0,0,0,0,0,11482,HOMESTEAD BANK,915 MERIDIAN AVE,COZAD,NE,69130,31047,2021,202112,1,"487,336","487,336",S,,56.35%,78.86%,76719,11,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11491,CBC INC,0001106628,0,0,0,0,0,11491,THE CITIZENS BANK OF CLOVIS,421 PILE ST.,CLOVIS,NM,88101,35009,2021,202112,1,"448,926","448,926",S,,42.51%,83.28%,268047,5,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11492,INBANKSHARES CORP,0005199776,0,0,0,0,0,11492,INBANK,200 S. 2ND ST.,RATON,NM,87740,35007,2021,202112,1,"743,344","743,344",S,,57.74%,87.33%,178310,7,1,2,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11501,GLENVILLE BANK HOLDING CO INC,0003471889,0,0,0,0,0,11501,FIRST NATIONAL BANK OF SCOTIA,201 MOHAWK AVE.,SCOTIA,NY,12302,36093,2021,202112,1,"670,378","670,378",S,,65.41%,91.24%,136297,10,1,1,Other Consumer Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11507,FIDELITY BANCSHARES N C INC,0001249002,0,0,0,0,0,11507,THE FIDELITY BANK,100 S. MAIN ST.,FUQUAY VARINA,NC,27526,37183,2021,202112,0,"3,564,427","3,564,427",L,,48.85%,91.78%,152186,52,6,2,Commercial Real Estate Lending Specialization,1,1,1,1,0,1,20220310
11519,OLIVER BCORP INC,0001127409,0,0,0,0,0,11519,SECURITY FIRST BANK OF NORTH DAKOTA,700 ASH AVE.,NEW SALEM,ND,58563,38059,2021,202112,1,"240,373","240,373",S,,64.86%,86.71%,54793,5,0,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11521,CHICKASAW BANC HOLDING CO,0003045721,0,0,0,0,0,11521,CHICKASAW COMMUNITY BANK,909 S. MERIDIAN AVE.,OKLAHOMA CITY,OK,73108,40109,2021,202112,1,"349,214","349,214",S,,68.05%,66.78%,296787,1,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11522,B O E BANCSHARES INC,0001065172,0,0,0,0,0,11522,LIBERTY NATIONAL BANK,629 S W C AVE.,LAWTON,OK,73501,40031,2021,202112,1,"907,216","907,216",S,,60.90%,90.50%,307686,8,1,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11526,COWBOY BANCSHARES LLC,0005422531,0,0,0,0,0,11526,THE BANK OF KREMLIN,102 6TH ST.,KREMLIN,OK,73753,40047,2021,202112,1,"344,564","344,564",S,,67.21%,82.49%,104264,6,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11527,,,0,0,0,0,0,11527,"THE FIRST STATE BANK OF POND CREEK, OKLAHOMA",136 W BROADWAY ST,POND CREEK,OK,73766,40053,2021,202112,1,"50,834","50,834",S,,69.79%,87.26%,38669,2,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11539,,,0,0,0,0,0,11539,ENTERPRISE BANK OF SOUTH CAROLINA,13497 BROXTON BRIDGE RD.,EHRHARDT,SC,29081,45009,2021,202112,1,"450,605","450,605",S,,48.62%,91.74%,70113,12,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11557,,,0,0,0,0,0,11557,FIRST STATE BANK OF BURNET,136 E. WASHINGTON ST.,BURNET,TX,78611,48053,2021,202112,1,"333,086","333,086",S,,32.32%,89.35%,234442,3,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11559,MURPHY-PAYNE INVESTMENTS LTD,0002904960,0,0,0,0,0,11559,FIRST STATE BANK AND TRUST COMPANY,110 W. PANOLA ST.,CARTHAGE,TX,75633,48365,2021,202112,1,"606,354","606,354",S,,26.16%,76.70%,433069,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11569,ALLIANCE BANCSHARES INC,0002127068,0,0,0,0,0,11569,ALLIANCE BANK,100 JEFFERSON ST W,SULPHUR SPRINGS,TX,75482,48223,2021,202112,1,"1,340,200","1,340,200",S,,47.90%,87.38%,290984,15,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11570,,,0,0,0,0,0,11570,CHAPPELL HILL BANK,5060 MAIN ST.,CHAPPELL HILL,TX,77426,48477,2021,202112,1,"56,957","56,957",S,,57.94%,92.79%,46714,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11578,,,0,0,0,0,0,11578,BURKE & HERBERT BANK & TRUST COMPANY,100 S. FAIRFAX ST.,ALEXANDRIA,VA,22314,51510,2021,202112,1,"3,621,743","3,621,743",L,,47.34%,80.99%,650544,23,1,1,Commercial Real Estate Lending Specialization,1,1,1,1,1,1,20220310
11580,BANK OF SOUTHSIDE VA CORP THE,0001076105,0,0,0,0,0,11580,THE BANK OF SOUTHSIDE VIRGINIA,17208 HALLIGAN PARK RD.,CARSON,VA,23830,51053,2021,202112,1,"686,353","686,353",S,,25.54%,83.54%,94627,15,2,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
11582,,,0,0,0,0,0,11582,LEE BANK AND TRUST COMPANY,41371 W. MORGAN AVE.,PENNINGTON GAP,VA,24277,51105,2021,202112,1,"183,984","183,984",S,,65.69%,85.54%,88351,4,0,1,C&I Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
11595,BOSCOBEL BCORP INC,0001492291,0,0,0,0,0,11595,COMMUNITY FIRST BANK,925 WISCONSIN AVE.,BOSCOBEL,WI,53805,55043,2021,202112,1,"575,615","575,615",S,,58.30%,87.54%,107552,9,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
11601,NORTHERN WI BK HOLDING CO INC,0001128189,0,0,0,0,0,11601,LAONA STATE BANK,5308 BEECH ST.,LAONA,WI,54541,55041,2021,202112,1,"279,902","279,902",S,,43.54%,90.69%,100027,7,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
